
                        S T E P       1


     E I G E N V A L U E   O U T P U T

 MODE NO    EIGENVALUE                       FREQUENCY   
                                     REAL PART            IMAGINARY PART
                           (RAD/TIME)      (CYCLES/TIME     (RAD/TIME)

     30   0.4235162E+00   0.1880437E-01  -0.7014143E-01  -0.5932815E-03  -0.4879662E-02  -0.1134848E-01
     31  -0.8372186E-02   0.4322131E-01   0.4610355E-02   0.7310482E-03  -0.6221877E-03   0.5001693E-03
     32   0.2162576E+00  -0.8963826E-03  -0.5624385E-01  -0.7647242E-03  -0.2870941E-02  -0.4295390E-02
     33  -0.9412856E-01   0.2457427E-01   0.2147660E-01   0.2459980E-03   0.5840131E-03   0.4130999E-02
     34  -0.2773895E-01  -0.1044332E+00   0.1226565E-02  -0.1660305E-02   0.3260425E-02   0.4527555E-03
     35  -0.1355636E+00   0.1093488E+00  -0.2096238E-01   0.1632413E-02   0.2682332E-02   0.8240107E-02
     36   0.7118816E-01   0.2162727E+00   0.8107177E-02   0.3212601E-02   0.4901733E-04  -0.2268947E-02
     37  -0.6795762E-01   0.1852636E-01  -0.1400400E-01  -0.5656422E-05   0.1031532E-02   0.2723988E-02
     38   0.5460258E-01   0.1864039E-01   0.1208488E-01   0.5189679E-03  -0.9771917E-03  -0.1758973E-02
     39   0.1528293E-01   0.9911284E-02   0.2089421E-01   0.1466830E-03  -0.4433383E-03   0.2173304E-03
     40  -0.5429899E-02   0.1325550E+00   0.3384868E-03   0.1999492E-02  -0.7108722E-03   0.9344809E-03

     E F F E C T I V E   M O D A L   M A S S

MODE NO.   X-COMPONENT     Y-COMPONENT     Z-COMPONENT     X-ROTATION      Y-ROTATION      Z-ROTATION

      1   0.3548536E+00   0.2932946E-09   0.3030522E-06   0.7300373E-08   0.7993354E-04   0.4065304E-02
      2   0.8278266E-06   0.8515055E-09   0.3838797E+00   0.4201016E-02   0.1748339E-04   0.3644030E-08
      3   0.5345728E-07   0.1203206E-04   0.5770953E-07   0.1821278E-08   0.9832616E-04   0.2136820E-09
      4   0.1348316E-05   0.7347654E-03   0.9545164E-08   0.1564752E-06   0.1160477E-05   0.3773240E-07
      5   0.8999879E-02   0.2132731E-07   0.2084332E-03   0.1008624E-05   0.1594135E-05   0.1345239E-04
      6   0.9259768E-01   0.8377941E-07   0.6800992E-04   0.2212947E-06   0.2142680E-04   0.1335789E-03
      7   0.6801375E-10   0.1108462E-03   0.1399578E-04   0.3678642E-08   0.7939953E-05   0.4989022E-08
      8   0.4384289E-04   0.3004227E-05   0.1839377E+00   0.2210565E-03   0.8345989E-05   0.1159715E-06
      9   0.2366813E-08   0.2336250E-01   0.3040506E-04   0.4357039E-05   0.2068850E-05   0.1044814E-05
     10   0.3062145E-07   0.2566070E+00   0.4761665E-06   0.5777186E-04   0.1570033E-04   0.1165468E-04
     11   0.1136097E-04   0.2236458E+00   0.2503212E-05   0.5065926E-04   0.1758513E-04   0.9483075E-05
