
                        S T E P       1


     E I G E N V A L U E   O U T P U T

 MODE NO    EIGENVALUE                       FREQUENCY   
                                     REAL PART            IMAGINARY PART
                           (RAD/TIME)      (CYCLES/TIME     (RAD/TIME)

     30  -0.7402320E-01  -0.1503343E+00   0.2065000E-01  -0.2258243E-02   0.1734460E-02   0.7799867E-02
     31  -0.5320639E-01   0.6034662E-01  -0.9836697E-02   0.9014663E-03   0.7182692E-03  -0.4423111E-02
     32  -0.1012567E-01   0.1617888E-02   0.1184656E+00  -0.1922349E-03   0.4111878E-02   0.1138660E-03
     33  -0.2254561E-02  -0.2283172E-02  -0.2373594E+00   0.8029592E-03  -0.1231820E-01   0.1618049E-03
     34  -0.8000048E-02   0.2585852E-02  -0.2604014E-01   0.2865312E-03  -0.3387234E-02   0.3062847E-04
     35   0.2547045E-02   0.3529661E-02   0.1046636E+00  -0.4092810E-03   0.2533789E-02  -0.9269720E-04
     36  -0.5088976E-01   0.6485720E-01  -0.1612732E-01   0.8497161E-03   0.6061309E-03  -0.9410379E-03
     37  -0.4331694E-01   0.6205353E-01   0.1160693E-01   0.1105766E-02   0.8584181E-03  -0.1115513E-02
     38  -0.6993531E-02   0.6208893E-02  -0.2059521E-01   0.1355729E-04   0.2264431E-03  -0.1436235E-03
     39   0.5998405E-02  -0.1009567E-01  -0.4454441E-01   0.2221195E-03  -0.8940755E-04   0.2592885E-03
     40   0.3393307E-02   0.1280672E-01  -0.1461510E-01   0.2623677E-03  -0.2494563E-02  -0.3966570E-03

     E F F E C T I V E   M O D A L   M A S S

MODE NO.   X-COMPONENT     Y-COMPONENT     Z-COMPONENT     X-ROTATION      Y-ROTATION      Z-ROTATION

      1   0.1682340E+00   0.1136974E-04   0.3404326E-07   0.8761942E-11   0.3784291E-04   0.1982624E-02
      2   0.7406567E-06   0.1394388E-08   0.1921053E+00   0.2100982E-02   0.5758333E-05   0.3093476E-08
      3   0.5754615E-01   0.7014939E-03   0.1134896E-04   0.5723476E-07   0.1285169E-04   0.1293551E-03
      4   0.1313225E-06   0.7289226E-06   0.1253247E-03   0.6569320E-06   0.1943008E-04   0.1902239E-09
      5   0.5182125E-04   0.1960531E-04   0.9288518E-01   0.1123379E-03   0.5683373E-05   0.6465944E-07
      6   0.1490583E-01   0.1704817E+00   0.1131963E-03   0.3433305E-04   0.3163100E-05   0.2920298E-05
      7   0.1666578E-01   0.8787433E-01   0.1511208E-03   0.2308841E-04   0.3155747E-05   0.4290049E-04
      8   0.2017737E-05   0.3079329E-03   0.2879923E-04   0.1560239E-06   0.4653800E-05   0.6128417E-08
